local_id country firstorsec_day cnt_age_mean cnt_age_l cnt_age_r cnt_sex cnt_home cnt_work cnt_school cnt_transport cnt_leisure cnt_otherplace cnt_frequency cnt_touch cnt_duration
531 BE 2 18 18 NA F 1 0 0 0 0 0 1 1 5
531 BE 2 47 47 NA F 1 0 0 0 0 0 1 1 5
531 BE 2 22 22 NA M 1 0 0 0 0 0 1 1 5
531 BE 2 23 23 NA F 1 0 0 0 0 0 1 1 5
531 BE 2 79 79 NA M 0 0 0 0 0 1 2 1 2
531 BE 2 42 40 45 F 0 0 0 0 0 1 2 2 1
531 BE 2 27 25 30 F 0 0 0 0 0 1 4 2 1
531 BE 2 53 53 NA M 1 0 0 0 0 0 3 1 3
531 BE 2 9 9 NA M 1 0 0 0 0 0 3 1 3
533 BE 1 37 35 40 F 0 1 0 0 0 0 1 2 2
533 BE 1 24 24 25 F 0 0 0 0 0 1 3 2 1
533 BE 1 45 40 50 M 0 0 0 0 0 1 4 1 3
533 BE 1 26 26 NA M 0 0 0 0 0 1 2 1 2
533 BE 1 78 78 NA M 0 0 0 0 0 1 2 1 3
533 BE 1 76 76 NA F 0 0 0 0 0 1 2 1 3
533 BE 1 88 88 NA F 1 0 0 0 0 0 2 1 3
533 BE 1 52 52 NA M 1 0 0 0 0 0 1 1 3
533 BE 1 47 45 50 M 0 0 0 0 1 0 2 1 3
533 BE 1 68 68 NA M 1 0 0 0 0 0 1 1 2
533 BE 1 41 40 42 M 1 0 0 0 0 0 3 1 2
533 BE 1 15 15 NA M 0 0 0 0 1 0 2 1 4
533 BE 1 15 15 NA M 0 0 0 0 1 0 2 1 4
533 BE 1 15 15 NA M 0 0 0 0 1 0 2 1 4
533 BE 1 15 15 NA M 0 0 0 0 1 0 2 1 4
533 BE 1 15 15 NA M 0 0 0 0 1 0 2 1 4
533 BE 1 15 15 NA M 0 0 0 0 1 0 2 1 4
533 BE 1 16 16 NA M 0 0 0 0 1 0 2 1 4
533 BE 1 16 16 NA M 0 0 0 0 1 0 2 1 4
533 BE 1 16 16 NA M 0 0 0 0 1 0 2 1 4
533 BE 1 16 16 NA M 0 0 0 0 1 0 2 1 4
533 BE 1 25 25 NA M 0 0 0 0 1 0 3 1 4
533 BE 1 20 20 NA M 0 0 0 0 1 0 3 1 4
533 BE 1 30 30 NA M 0 0 0 0 1 0 3 1 4
533 BE 1 31 31 NA M 0 0 0 0 1 0 3 1 4
533 BE 1 35 35 NA M 0 0 0 0 1 0 3 1 4
533 BE 1 30 30 NA M 0 0 0 0 1 0 3 1 4
533 BE 1 52 52 NA M 0 0 0 0 1 0 3 1 4
533 BE 2 68 68 NA M 1 0 0 0 0 0 1 1 1
533 BE 2 42 40 45 M 0 0 0 0 1 0 2 1 3
533 BE 2 47 45 50 M 0 0 0 0 1 0 3 1 4
533 BE 2 42 40 45 M 0 0 0 0 1 0 3 1 4
533 BE 2 42 40 45 F 0 0 0 0 1 0 3 1 4
533 BE 2 62 60 65 M 0 0 0 0 1 0 3 1 4
533 BE 2 15 15 NA M 0 0 0 0 1 0 2 1 4
533 BE 2 15 15 NA M 0 0 0 0 1 0 2 1 4
533 BE 2 15 15 NA M 0 0 0 0 1 0 2 1 4
533 BE 2 15 15 NA M 0 0 0 0 1 0 2 1 4
533 BE 2 15 15 NA M 0 0 0 0 1 0 2 1 4
533 BE 2 15 15 NA M 0 0 0 0 1 0 2 1 4
533 BE 2 15 15 NA M 0 0 0 0 1 0 2 1 4
533 BE 2 16 16 NA M 0 0 0 0 1 0 2 1 4
533 BE 2 16 16 NA M 0 0 0 0 1 0 2 1 4
533 BE 2 16 16 NA M 0 0 0 0 1 0 2 1 4
533 BE 2 16 16 NA M 0 0 0 0 1 0 2 1 4
533 BE 2 16 16 NA M 0 0 0 0 1 0 2 1 4
533 BE 2 14 14 NA M 0 0 0 0 1 0 2 1 4
533 BE 2 42 40 45 M 0 0 0 0 1 0 5 1 2
533 BE 2 47 45 50 M 0 0 0 0 1 0 4 2 4
533 BE 2 15 15 16 M 0 0 0 0 1 0 5 2 4
533 BE 2 15 15 16 M 0 0 0 0 1 0 5 2 4
533 BE 2 15 15 16 M 0 0 0 0 1 0 5 2 4
533 BE 2 15 15 16 M 0 0 0 0 1 0 5 2 4
533 BE 2 15 15 16 M 0 0 0 0 1 0 5 2 4
533 BE 2 15 15 16 M 0 0 0 0 1 0 5 2 4
533 BE 2 15 15 16 M 0 0 0 0 1 0 5 2 4
533 BE 2 15 15 16 M 0 0 0 0 1 0 5 2 4
533 BE 2 15 15 16 M 0 0 0 0 1 0 5 2 4
533 BE 2 15 15 16 M 0 0 0 0 1 0 5 2 4
533 BE 2 15 15 16 M 0 0 0 0 1 0 5 2 4
533 BE 2 15 15 16 M 0 0 0 0 1 0 5 2 4
533 BE 2 15 15 16 M 0 0 0 0 1 0 5 2 4
534 BE 1 30 30 NA M 0 0 0 0 0 1 4 2 1
534 BE 1 31 31 NA F 0 0 0 0 0 1 4 1 3
534 BE 1 37 37 NA M 0 0 0 0 0 1 2 1 4
534 BE 1 51 51 NA M 0 0 0 0 0 1 4 1 3
534 BE 1 74 74 NA M 1 0 0 0 0 0 1 2 2
534 BE 1 36 36 NA F 1 0 0 0 0 0 2 1 4
534 BE 1 4 4 NA F 1 0 0 0 0 0 2 1 4
534 BE 2 35 30 40 M 1 0 0 0 0 0 3 2 1
534 BE 2 57 55 60 M 0 0 0 0 0 1 3 2 3
534 BE 2 65 65 NA M 0 0 0 0 0 1 4 2 3
534 BE 2 70 70 NA F 0 0 0 0 0 1 3 2 2
535 BE 1 45 45 NA M 0 1 0 0 0 0 1 1 1
535 BE 1 56 56 NA F 0 1 0 0 0 0 2 1 3
535 BE 1 75 75 NA M 1 0 0 0 0 0 1 1 2
535 BE 1 59 59 NA M 0 0 0 0 0 1 2 2 1
535 BE 1 50 50 NA M 0 0 0 0 1 0 2 1 4
535 BE 2 36 36 NA M 1 0 0 0 0 0 2 1 3
535 BE 2 58 58 NA M 0 0 0 0 1 0 5 2 1
535 BE 2 78 78 NA M 1 0 0 0 0 0 2 1 3
536 BE 1 50 50 NA F 1 0 0 0 0 0 2 1 5
536 BE 1 29 29 NA F 1 0 0 0 0 0 3 1 4
536 BE 1 62 62 NA M 1 0 0 0 0 0 1 1 3
536 BE 1 39 39 NA M 0 0 0 0 0 1 4 1 2
536 BE 1 19 19 NA F 0 0 0 0 1 0 5 2 1
536 BE 1 23 23 NA F 0 0 0 0 1 0 5 2 1
536 BE 1 30 30 NA F 0 0 0 0 1 0 4 2 2
536 BE 1 31 31 NA M 1 0 0 0 0 0 3 1 5
536 BE 2 62 62 NA M 1 0 0 0 0 0 1 1 4
536 BE 2 29 29 NA F 1 0 0 0 0 0 3 1 4
536 BE 2 31 31 NA M 1 0 0 0 0 0 3 1 4
536 BE 2 61 61 NA F 0 0 0 0 0 1 4 1 4
536 BE 2 63 63 NA M 0 0 0 0 0 1 4 1 4
538 BE 1 42 40 45 F 0 1 0 0 0 0 1 1 5
538 BE 1 42 40 45 F 0 1 0 0 0 0 1 1 5
538 BE 1 52 50 55 F 0 1 0 0 0 0 1 1 5
538 BE 1 52 50 55 F 0 1 0 0 0 0 1 1 5
538 BE 1 57 55 60 F 0 1 0 0 0 0 1 1 5
538 BE 1 37 35 40 F 0 1 0 0 0 0 1 1 5
538 BE 1 37 35 40 F 0 1 0 0 0 0 1 1 5
538 BE 1 42 40 45 F 0 1 0 0 0 0 1 1 5
538 BE 1 42 40 45 F 0 1 0 0 0 0 1 1 5
538 BE 1 32 30 35 M 0 1 0 0 0 0 1 1 5
538 BE 1 52 50 55 M 0 1 0 0 0 0 1 1 5
538 BE 1 62 60 65 M 0 1 0 0 0 0 1 1 3
538 BE 1 52 50 55 M 0 1 0 0 0 0 1 1 3
538 BE 1 52 50 55 M 0 1 0 0 0 0 1 1 2
538 BE 1 42 40 45 F 0 1 0 0 0 0 1 1 2
538 BE 1 42 40 45 F 0 1 0 0 0 0 2 1 1
538 BE 1 42 40 45 F 0 1 0 0 0 0 2 1 1
538 BE 1 37 35 40 F 0 1 0 0 0 0 1 1 3
538 BE 1 32 30 35 F 0 1 0 0 0 0 2 1 1
538 BE 1 52 50 55 M 0 1 0 0 0 0 2 1 1
538 BE 1 62 60 65 M 0 1 0 0 0 0 2 1 3
538 BE 1 37 35 40 M 0 1 0 0 0 0 3 2 1
538 BE 1 45 40 50 M 0 1 0 0 0 0 5 2 1
538 BE 1 45 40 50 M 0 1 0 0 0 0 5 2 1
538 BE 1 22 20 25 F 0 1 0 0 0 0 5 2 1
538 BE 1 22 20 25 M 0 1 0 0 0 0 5 2 1
538 BE 1 72 70 75 M 0 1 0 0 0 0 5 2 1
538 BE 1 42 40 45 F 0 1 0 0 0 0 4 2 2
538 BE 1 80 80 NA M 0 1 0 0 0 0 4 2 2
538 BE 1 70 70 NA M 0 1 0 0 0 0 4 2 2
538 BE 1 42 40 45 F 0 0 0 0 0 1 2 1 2
538 BE 1 42 40 45 M 0 0 0 0 0 1 2 1 2
538 BE 1 52 50 55 F 0 0 0 0 0 1 3 1 1
538 BE 1 52 50 55 F 0 0 0 0 1 0 3 1 5
538 BE 1 52 50 55 M 0 0 0 0 1 0 3 1 5
538 BE 1 52 50 55 M 0 0 0 0 1 0 3 1 5
538 BE 1 57 55 60 F 0 0 0 0 1 0 3 1 5
538 BE 1 57 55 60 M 0 0 0 0 1 0 3 1 5
538 BE 1 62 60 65 F 0 0 0 0 1 0 3 1 5
538 BE 1 62 60 65 M 0 0 0 0 1 0 3 1 5
538 BE 1 32 30 35 F 0 0 0 0 1 0 5 1 4
538 BE 1 32 30 35 M 0 0 0 0 1 0 5 1 4
538 BE 1 50 50 NA F 0 0 0 0 1 0 4 1 2
538 BE 1 42 40 45 F 0 0 0 0 1 0 5 1 3
538 BE 1 42 40 45 M 0 0 0 0 1 0 5 1 3
538 BE 1 27 25 30 F 0 0 0 0 0 1 4 1 2
538 BE 1 27 25 30 F 0 0 0 0 0 1 5 2 2
538 BE 1 27 25 30 F 0 0 0 1 0 0 4 2 1
538 BE 1 32 30 35 F 1 0 0 0 0 0 1 1 2
538 BE 1 32 30 35 M 1 0 0 0 0 0 1 1 2
538 BE 1 72 70 75 F 1 0 0 0 0 0 3 1 3
538 BE 2 32 30 35 F 1 0 0 0 0 0 2 1 3
538 BE 2 32 30 35 M 1 0 0 0 0 0 2 1 3
538 BE 2 32 30 35 M 1 0 0 0 0 0 2 1 2
538 BE 2 27 25 30 F 1 0 0 0 0 0 2 1 2
538 BE 2 52 50 55 F 0 0 0 0 1 0 3 1 5
538 BE 2 52 50 55 M 0 0 0 0 1 0 3 1 5
538 BE 2 52 50 55 F 0 0 0 0 1 0 3 1 5
538 BE 2 57 55 60 M 0 0 0 0 1 0 3 1 5
538 BE 2 62 60 65 F 0 0 0 0 1 0 3 1 5
538 BE 2 62 60 65 M 0 0 0 0 1 0 3 1 5
538 BE 2 42 40 45 F 0 0 0 0 1 0 3 1 5
538 BE 2 42 40 45 M 0 0 0 0 1 0 3 1 5
538 BE 2 37 35 40 F 0 0 0 0 1 0 3 1 5
538 BE 2 37 35 40 M 0 0 0 0 1 0 3 1 5
538 BE 2 37 35 40 F 0 0 0 0 1 0 3 1 5
538 BE 2 67 65 70 M 0 0 0 0 1 0 5 1 3
538 BE 2 52 50 55 M 0 0 0 0 1 0 5 2 3
538 BE 2 22 20 25 F 0 0 0 1 0 0 4 2 1
538 BE 2 22 20 25 F 0 0 0 1 0 0 4 2 1
538 BE 2 37 35 40 M 1 0 0 0 0 0 4 2 2
538 BE 2 37 35 40 F 0 0 0 0 0 1 4 2 1
538 BE 2 37 35 40 M 0 0 0 0 0 1 4 2 1
538 BE 2 37 35 40 F 1 0 0 0 0 0 4 1 2
538 BE 2 42 40 45 F 0 0 0 0 0 1 3 1 4
538 BE 2 42 40 45 M 0 0 0 0 0 1 3 1 4
539 BE 1 35 30 40 M 0 1 0 0 0 0 1 2 3
539 BE 1 45 40 50 F 0 1 0 0 0 0 1 2 3
539 BE 1 35 30 40 F 0 1 0 0 0 0 1 2 4
539 BE 1 31 31 NA F 1 0 0 0 0 0 1 1 4
539 BE 1 35 30 40 F 0 1 0 0 0 0 1 1 3
539 BE 1 35 30 40 M 0 1 0 0 0 0 1 2 4
539 BE 1 1 1 NA F 1 0 0 0 0 0 1 1 3
539 BE 2 1 1 NA F 1 0 0 0 1 1 1 1 5
539 BE 2 31 31 NA F 1 0 0 0 1 1 1 1 5
539 BE 2 55 55 NA M 1 0 0 0 0 1 3 1 4
540 BE 1 62 62 NA F 1 0 0 0 0 0 1 1 5
540 BE 1 69 69 NA M 1 0 0 0 0 0 2 1 5
540 BE 2 62 62 NA F 1 0 0 0 0 0 1 1 5
540 BE 2 69 69 NA M 1 0 0 0 0 0 1 1 5
540 BE 2 30 30 NA M 0 0 0 0 0 1 5 1 3
540 BE 2 69 69 NA M 0 0 0 0 0 1 2 2 3
541 BE 1 59 59 NA F 1 0 0 0 0 0 1 1 5
541 BE 1 60 60 NA M 1 0 0 0 0 0 3 1 4
541 BE 1 62 62 NA F 1 0 0 0 0 0 3 1 4
541 BE 1 80 80 NA F 0 0 0 0 0 1 4 1 3
541 BE 1 57 55 60 F 0 0 0 0 1 0 4 1 4
541 BE 1 62 60 65 M 0 0 0 0 1 0 4 1 4
541 BE 1 71 71 NA M 0 0 0 0 1 0 3 1 4
541 BE 1 42 40 45 F 0 0 0 0 1 0 5 1 4
541 BE 1 40 40 NA M 0 0 0 0 1 0 4 1 4
541 BE 1 55 55 NA M 0 0 0 0 1 0 5 1 4
541 BE 1 51 51 NA M 0 0 0 0 1 0 3 1 4
541 BE 1 58 58 NA M 0 0 0 0 1 0 3 1 4
541 BE 1 56 56 NA F 0 0 0 0 1 0 4 1 4
541 BE 1 72 72 NA M 0 0 0 0 1 0 3 1 4
541 BE 1 70 70 NA F 0 0 0 0 1 0 4 1 4
541 BE 1 77 75 80 F 0 0 0 0 1 0 4 1 4
541 BE 1 77 75 80 F 0 0 0 0 1 0 4 1 4
541 BE 1 49 49 NA M 0 0 0 0 1 0 4 1 4
541 BE 1 69 69 NA M 0 0 0 0 1 0 3 1 4
541 BE 1 60 60 NA F 0 0 0 0 1 0 5 1 4
541 BE 1 59 59 NA M 0 0 0 0 1 0 3 1 4
541 BE 2 62 60 65 M 0 0 0 0 1 0 4 1 5
541 BE 2 59 59 NA F 1 0 0 0 0 0 1 1 5
541 BE 2 32 30 35 F 0 0 0 0 0 1 3 2 2
541 BE 2 18 18 NA F 0 0 0 0 0 1 5 2 2
541 BE 2 10 10 NA F 0 0 0 0 0 1 2 1 2
541 BE 2 10 10 NA F 0 0 0 0 0 1 2 1 2
541 BE 2 6 6 NA M 0 0 0 0 0 1 3 1 2
541 BE 2 37 35 40 F 0 0 0 0 0 1 5 2 2
541 BE 2 31 31 NA F 1 0 0 0 0 0 2 1 4
541 BE 2 67 65 70 M 0 0 0 0 1 0 3 1 5
541 BE 2 67 65 70 F 0 0 0 0 1 0 3 1 5
541 BE 2 67 65 70 M 0 0 0 0 1 0 4 1 5
541 BE 2 67 65 70 F 0 0 0 0 1 0 4 1 5
541 BE 2 67 65 70 F 0 0 0 0 1 0 4 1 5
541 BE 2 67 65 70 M 0 0 0 0 1 0 4 1 5
541 BE 2 62 60 65 F 0 0 0 0 1 0 4 1 5
542 BE 1 35 35 NA M 0 0 0 0 0 1 4 1 4
542 BE 1 50 50 NA F 0 0 0 1 0 0 3 2 2
542 BE 1 80 80 NA F 1 0 0 0 0 0 3 1 4
542 BE 2 55 55 NA M 1 0 0 0 0 0 1 1 4
543 BE 1 32 30 35 F 0 1 0 0 0 0 2 2 4
543 BE 1 30 30 NA F 0 1 0 0 0 0 4 2 2
543 BE 1 32 30 35 M 0 1 0 0 0 0 4 2 2
543 BE 1 0 0 NA M 0 1 0 0 0 0 4 1 2
543 BE 1 28 28 NA F 0 1 0 0 0 0 4 2 1
543 BE 1 0 0 NA F 0 1 0 0 0 0 4 1 2
543 BE 1 42 42 NA F 0 1 0 0 0 0 2 2 4
543 BE 1 39 39 NA F 0 1 0 0 0 0 2 2 3
543 BE 1 26 26 NA F 0 1 0 0 0 0 2 2 3
543 BE 1 46 46 NA F 0 1 0 0 0 0 2 2 3
543 BE 1 49 49 NA F 0 1 0 0 0 0 2 2 3
543 BE 1 30 30 NA F 0 1 0 0 0 0 2 2 3
543 BE 1 42 40 45 M 0 0 0 0 0 1 4 2 3
543 BE 1 45 40 50 M 0 0 0 0 0 1 5 2 1
543 BE 1 50 50 NA F 0 0 0 1 0 1 1 1 3
543 BE 1 8 8 NA F 1 0 0 0 0 0 1 1 1
543 BE 1 62 60 65 F 1 0 0 0 0 0 5 2 1
543 BE 1 32 32 NA M 1 0 0 1 0 1 1 1 5
543 BE 1 35 30 40 M 0 0 0 0 0 1 4 1 1
543 BE 1 27 25 30 F 0 0 0 0 0 1 4 2 2
543 BE 1 37 35 40 F 0 0 0 0 0 1 3 2 2
543 BE 1 50 50 NA M 0 0 0 0 0 1 1 1 3
543 BE 1 4 4 NA M 1 0 0 1 0 1 1 1 4
543 BE 1 8 8 NA F 1 0 0 1 0 1 1 1 4
543 BE 2 32 32 NA M 1 0 0 0 1 0 1 1 5
543 BE 2 4 4 NA M 1 0 0 1 0 1 1 1 5
543 BE 2 8 8 NA F 1 0 0 1 1 0 1 1 5
543 BE 2 32 30 35 F 0 0 0 0 0 1 2 1 2
543 BE 2 47 45 50 M 0 0 0 0 1 0 5 2 1
543 BE 2 47 45 50 M 0 0 0 0 1 0 3 1 2
543 BE 2 32 32 NA M 0 0 0 0 1 0 3 1 4
543 BE 2 45 45 NA M 0 0 0 0 1 0 3 1 4
543 BE 2 16 16 NA M 0 0 0 0 1 0 3 1 3
543 BE 2 13 13 NA M 0 0 0 0 1 0 3 1 3
543 BE 2 48 48 NA M 0 0 0 0 1 0 3 1 3
543 BE 2 5 5 NA M 0 0 0 0 1 0 4 2 1
543 BE 2 42 42 NA M 0 0 0 0 1 0 3 1 3
543 BE 2 6 6 NA F 0 0 0 0 1 0 5 2 2
543 BE 2 47 47 NA M 0 0 0 0 1 0 5 2 1
543 BE 2 47 45 50 M 0 0 0 0 1 0 3 1 2
543 BE 2 42 40 45 M 0 0 0 0 1 0 5 2 1
543 BE 2 27 25 30 M 0 0 0 0 1 0 2 2 1
543 BE 2 42 40 45 M 0 0 0 0 0 1 4 2 1
543 BE 2 37 35 40 F 0 0 0 0 0 1 1 2 1
543 BE 2 37 35 40 F 0 0 0 0 0 1 2 2 1
543 BE 2 35 30 40 F 0 0 0 0 1 0 3 2 3
544 BE 1 2 2 NA M 1 0 1 1 0 1 1 1 5
544 BE 1 5 5 NA F 1 0 1 1 0 1 1 1 5
544 BE 1 38 37 40 F 0 0 1 0 0 0 1 2 1
544 BE 1 37 35 40 F 0 0 1 0 0 0 2 2 2
544 BE 1 52 50 55 F 0 0 1 0 0 0 2 1 2
544 BE 1 3 3 NA M 0 0 1 0 0 0 2 2 1
544 BE 1 32 32 NA M 1 0 0 0 0 0 1 1 5
544 BE 1 5 5 NA M 0 0 1 0 0 0 1 1 2
544 BE 1 60 60 NA F 0 0 1 0 0 0 2 1 1
544 BE 1 38 37 40 F 0 0 0 0 0 1 4 2 3
544 BE 1 42 40 45 F 0 0 0 0 0 1 3 2 1
544 BE 1 12 12 NA M 0 0 0 0 0 1 2 2 1
544 BE 2 2 2 NA M 1 0 0 0 0 0 1 1 5
544 BE 2 5 5 NA F 1 0 0 0 0 0 1 1 5
544 BE 2 32 32 NA M 1 0 0 0 0 0 1 1 5
544 BE 2 7 7 NA F 1 0 0 0 0 0 2 1 5
544 BE 2 12 12 NA M 1 0 0 0 0 0 3 1 5
544 BE 2 38 38 NA F 1 0 0 0 0 0 3 1 5
544 BE 2 42 42 NA M 1 0 0 0 0 0 3 1 5
544 BE 2 62 62 NA M 1 0 0 0 0 0 3 1 5
544 BE 2 63 63 NA F 1 0 0 0 0 0 2 1 5
544 BE 2 57 55 60 F 1 0 0 0 0 0 3 1 5
544 BE 2 57 55 60 M 1 0 0 0 0 0 3 1 5
544 BE 2 32 30 35 F 1 0 0 0 0 0 3 1 5
544 BE 2 32 30 35 M 1 0 0 0 0 0 3 1 5
544 BE 2 4 4 NA M 1 0 0 0 0 0 3 1 5
544 BE 2 1 1 NA M 1 0 0 0 0 0 3 1 4
547 BE 1 30 30 NA F 1 0 0 0 0 0 2 1 3
547 BE 1 2 2 3 M 1 0 0 0 0 0 2 1 5
547 BE 1 33 33 34 F 1 0 0 0 0 0 1 1 4
547 BE 1 2 2 NA F 1 0 0 0 0 0 2 1 4
547 BE 1 31 31 NA M 1 0 0 0 0 0 2 1 3
547 BE 2 81 81 NA M 0 0 0 0 1 0 2 1 4
547 BE 2 66 66 NA F 0 0 0 0 1 0 2 1 4
547 BE 2 76 75 77 M 0 0 0 0 0 1 4 1 4
547 BE 2 75 75 NA F 0 0 0 0 0 1 4 1 4
547 BE 2 73 73 NA M 0 0 0 0 1 0 4 1 4
547 BE 2 60 60 NA F 0 0 0 0 1 0 3 1 4
547 BE 2 66 66 NA M 0 0 0 0 0 1 4 1 4
547 BE 2 62 62 NA F 0 0 0 0 0 1 4 1 4
547 BE 2 78 78 NA F 0 0 0 0 1 0 3 1 4
547 BE 2 34 34 NA M 0 0 0 0 0 1 2 1 3
547 BE 2 22 22 NA F 0 0 0 0 0 1 2 1 3
547 BE 2 27 27 NA M 0 0 0 0 0 1 3 1 3
547 BE 2 45 45 NA F 0 0 0 0 1 0 4 2 2
547 BE 2 42 42 NA F 0 0 0 0 1 0 3 2 1
548 BE 1 42 40 45 M 0 0 0 0 0 1 2 2 2
548 BE 1 46 45 48 F 0 0 0 0 0 1 1 2 2
548 BE 1 88 83 94 F 0 0 0 0 0 1 1 1 2
548 BE 1 55 55 NA M 0 0 0 1 0 0 3 1 5
548 BE 1 89 89 NA F 0 0 0 0 0 1 3 1 3
548 BE 1 65 65 NA M 1 0 0 0 0 0 1 2 5
548 BE 2 65 65 NA M 1 0 0 0 0 0 1 2 5
548 BE 2 83 83 NA F 0 0 0 0 0 1 1 1 4
548 BE 2 94 94 NA F 0 0 0 0 0 1 1 1 4
548 BE 2 45 45 NA F 0 0 1 0 0 0 1 1 2
548 BE 2 78 78 NA F 0 0 0 0 0 1 1 1 4
551 BE 1 71 71 NA F 1 0 0 0 0 0 2 1 5
551 BE 1 78 78 NA M 0 0 0 1 0 0 4 1 5
551 BE 1 80 80 NA F 0 0 0 1 0 0 4 1 5
551 BE 1 31 31 NA F 0 1 0 0 0 0 4 2 2
551 BE 1 29 29 NA M 0 1 0 0 0 0 4 2 1
551 BE 2 54 54 NA M 1 0 0 0 0 0 3 1 4
551 BE 2 78 78 NA F 1 0 0 0 0 0 2 2 4
551 BE 2 71 71 NA F 1 0 0 0 0 0 2 1 4
552 BE 1 52 50 55 M 1 0 0 0 0 0 3 1 1
552 BE 1 17 17 18 M 1 0 0 0 0 0 3 2 2
552 BE 1 42 40 45 M 0 0 0 0 0 1 5 2 2
552 BE 1 42 40 45 F 0 0 0 0 0 1 4 1 3
552 BE 1 72 72 NA M 0 0 0 0 0 1 4 1 3
552 BE 1 19 19 NA M 1 0 0 0 0 0 1 1 3
552 BE 1 22 20 25 F 0 0 0 0 0 1 5 2 1
552 BE 1 47 47 NA F 1 0 0 0 0 0 2 1 4
552 BE 1 17 17 NA M 1 0 0 0 0 0 3 1 1
552 BE 2 80 80 NA M 0 0 0 0 0 1 4 1 5
552 BE 2 75 75 NA F 0 0 0 0 0 1 4 1 5
552 BE 2 74 74 NA F 0 0 0 0 0 1 4 1 4
552 BE 2 77 77 NA M 0 0 0 0 0 1 4 1 4
552 BE 2 56 56 NA M 0 0 0 0 0 1 4 1 4
552 BE 2 55 55 NA M 0 0 0 0 0 1 4 1 4
552 BE 2 50 50 NA F 0 0 0 0 0 1 3 1 5
552 BE 2 50 50 NA F 0 0 0 0 0 1 3 1 5
552 BE 2 25 25 NA M 0 0 0 0 0 1 4 1 5
552 BE 2 37 37 NA M 0 0 0 0 0 1 4 1 5
552 BE 2 25 25 NA F 0 0 0 0 0 1 4 1 5
552 BE 2 23 23 NA F 0 0 0 0 0 1 4 1 5
552 BE 2 23 23 NA M 0 0 0 1 0 1 3 1 5
552 BE 2 21 21 NA M 0 0 0 1 0 1 3 1 5
552 BE 2 23 23 NA F 0 0 0 0 0 1 3 1 5
552 BE 2 24 24 25 M 0 0 0 0 0 1 4 1 4
552 BE 2 29 28 30 M 0 0 0 0 0 1 4 1 4
552 BE 2 17 17 NA M 1 0 0 1 1 1 2 1 5
552 BE 2 20 20 NA M 1 0 0 1 1 1 2 1 5
552 BE 2 31 30 32 F 0 0 0 0 0 1 3 2 1
553 BE 1 81 80 82 F 0 0 0 0 0 1 3 1 4
553 BE 1 55 50 60 F 1 0 0 0 0 0 3 1 3
553 BE 1 55 50 60 M 0 0 0 0 1 0 2 1 2
553 BE 2 56 56 NA M 0 0 0 0 1 0 3 1 5
553 BE 2 26 29 24 F 1 0 0 0 0 0 3 1 3
553 BE 2 52 48 57 M 1 0 0 0 0 1 3 1 5
553 BE 2 30 25 36 F 0 0 0 0 0 1 2 1 3
554 BE 1 63 63 NA M 1 0 0 0 0 0 1 1 5
554 BE 1 73 72 75 M 0 0 0 0 0 1 2 2 2
554 BE 1 4 4 NA M 1 0 0 1 0 0 2 1 5
554 BE 1 31 31 NA F 0 0 0 0 0 1 2 1 3
554 BE 1 27 27 NA F 0 0 0 0 0 1 3 1 3
554 BE 1 28 27 30 M 0 0 0 0 0 1 3 1 3
554 BE 1 37 35 40 F 0 0 0 0 0 1 3 2 2
554 BE 1 63 63 NA F 0 0 0 0 0 1 4 1 3
554 BE 1 32 30 35 F 0 0 0 0 0 1 4 1 2
554 BE 1 65 65 NA M 0 0 0 0 0 1 4 1 3
554 BE 1 32 30 35 M 0 0 0 0 0 1 3 2 2
554 BE 2 63 63 NA M 1 0 0 1 1 0 1 1 5
554 BE 2 24 24 NA M 1 0 0 1 0 0 2 1 5
554 BE 2 24 24 NA F 1 0 0 1 1 0 2 1 5
554 BE 2 59 59 NA M 0 0 0 0 1 0 3 2 2
554 BE 2 27 27 NA M 0 0 0 0 1 0 3 1 2
554 BE 2 32 32 NA M 0 0 0 0 1 0 3 1 2
554 BE 2 80 80 NA M 0 0 0 0 1 0 4 1 2
554 BE 2 75 75 NA M 0 0 0 0 1 0 3 1 1
554 BE 2 72 72 NA F 0 0 0 0 1 0 3 1 1
555 BE 1 27 25 30 M 1 0 0 0 0 0 3 2 1
555 BE 1 37 35 40 M 0 0 0 0 0 1 5 2 2
555 BE 1 56 56 NA F 1 0 0 0 0 0 2 2 1
555 BE 1 16 16 NA M 1 0 0 0 0 0 1 1 5
555 BE 1 38 38 NA F 1 0 0 0 0 0 1 1 5
555 BE 2 38 38 NA F 1 0 0 0 0 0 1 1 5
555 BE 2 16 16 NA M 1 0 0 0 0 0 1 1 5
555 BE 2 54 54 NA M 0 0 0 0 1 0 2 2 1
555 BE 2 54 54 NA F 1 0 0 0 0 0 2 2 1
555 BE 2 42 40 45 M 0 0 0 0 0 1 5 2 2
555 BE 2 22 20 25 M 0 0 0 0 0 1 5 2 1
555 BE 2 47 45 50 F 0 0 0 0 1 0 3 1 1
555 BE 2 47 45 50 M 0 0 0 0 1 0 2 1 1
555 BE 2 37 35 40 F 0 0 0 0 0 1 4 2 1
555 BE 2 57 55 60 F 0 0 0 0 0 1 4 2 2
555 BE 2 75 70 80 F 0 0 0 0 0 1 4 2 1
555 BE 2 42 40 45 F 0 0 0 0 0 1 4 2 2
555 BE 2 45 40 50 M 0 0 0 0 0 1 4 2 1
